time,review,Players,review_clean,sentiment_label,positive,negative,positive_count,negative_count,sentiment_ratio
2023-11-17,"fun game that you can play by yourself or with friends, havnt gotten very far into the game yet but already having a blast.",10875,Fun Game Play Friends Havnt Game Blast,POSITIVE,1,0,42,8,0.84
2023-11-16,i've enjoyed this game since early access. i love seeing how they fleshed out sandrock. now i'm replaying the game in multiplayer with my husband. nothing but love for this game. i hope to spend my time helping another city and community in the future.,11028,Enjoyed Game Access Love Fleshed Sandrock Replaying Game Multiplayer Husband Love Game Hope Spend Time Helping City Community Future,POSITIVE,1,0,35,4,0.8974358974358975
2023-11-14,really fun,12878,Fun,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-16,"i bounced off my time at portia quite hard so i was really surprised how much i really enjoyed my time at sandrock. 

is the game still far too grindy? yes. i really wish they could tone down how much busywork is in these games and the reliance of in-game timers to finish crafting items and juggling between multiple devices. but this is really my only strong criticism other than fairly weak combat.

but this life sim does one thing better than any other released this year or in recent memory - it creates a real sense of community and growth. my biggest bugbear about games like animal crossing is that you, the player, are the only person doing anything to help the world around you while everyone just sits pretty and asks you to do the work. sandrock has you working with other characters to produce a better world and that's great. is this a facade most of the time where you're doing exactly the same amount of work as in any other game? probably - but it helps to see the other builders put in work and to see donation boxes already partially full from other members of the community even if it is a trick. 

the characters are mostly pretty memorable and interesting - i usually struggle in other games of this type with remembering who is who, especially with romance-able characters who all seem bland and slapdash - and it does a good job of creating pricks in the community who you really wish you didn't have to deal with but have to because that's how a community is sometimes. 

the final 'act' of the game is quite special and while it had some of the grindiest components, i was glad i stuck through it because it was good to see how much of a difference i had made from when the game started and where i ended up in a way these games often don't really do. 

all in all, i highly recommend it as one of my favourite games of 2023 but i'd like to see future entries in the series maybe tone down the grind.",11028,Bounced Time Portia Hard Surprised Enjoyed Time Sandrock Game Grindy Tone Busywork Games Reliance Game Timers Finish Crafting Items Juggling Multiple Devices Strong Criticism Weak Combat Life Sim Released Memory Creates Real Sense Community Growth Biggest Bugbear Games Animal Crossing Player Person Sits Pretty Sandrock Characters Produce Facade Time Game Helps Builders Donation Boxes Partially Community Trick Characters Pretty Memorable Struggle Games Type Remembering Romance Characters Bland Slapdash Job Creating Pricks Community Deal Community Final Game Special Grindiest Components Glad Stuck Difference Game Started Games Highly Recommend Favourite Games 2023 Future Entries Series Tone Grind,POSITIVE,1,0,35,4,0.8974358974358975
2023-11-15,"absolutely wonderful game, just takes all the stuff of the previous games and improves upon it.",11594,Absolutely Wonderful Game Takes Stuff Previous Games Improves,POSITIVE,1,0,42,1,0.9767441860465116
2023-11-15,"i cannot stress how good this game is. 

if you are a fan of life sims, like story of seasons and harvest moon, this game truly feels like the next evolution of those games. it takes risks, and succeeds. it takes everything from it's predecessor, my time at portia, and refines it to perfection.

the characters are all wonderful. the story is fun, engaging and long. story is rarely an important factor in a farming game, but the game truly succeeds at meshing intriguing world building and a feel-good staple of restoring the land into one.",11594,Stress Game Fan Life Sims Story Seasons Harvest Moon Game Feels Evolution Games Takes Risks Succeeds Takes Predecessor Time Portia Refines Perfection Characters Wonderful Story Fun Engaging Story Rarely Factor Farming Game Game Succeeds Meshing Intriguing Building Feel Staple Restoring Land,POSITIVE,1,0,42,1,0.9767441860465116
2023-11-14,"i have been playing throughout early access and was part of the kickstarter, i fully believe it was worth every penny and all the time spent on it. many visual and mechanical improvements on my time at portia with plenty of interesting possibilities for a third installment!",12878,Playing Access Kickstarter Worth Penny Time Spent Visual Mechanical Improvements Time Portia Plenty Possibilities Installment,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-13,amazing game that improves upon the formula of the previous game in every way,14098,Amazing Game Improves Formula Previous Game,POSITIVE,1,0,29,5,0.8529411764705882
2023-11-13,"really good game, did not expect such a wonderful multiplayer experience. there were minor problems with inventory management, and the crafting timers get a little too long late game, but overall i really enjoyed this!",14098,Game Expect Wonderful Multiplayer Experience Minor Inventory Management Crafting Timers Late Game Enjoyed,POSITIVE,1,0,29,5,0.8529411764705882
2023-11-12,"somehow better than portia. 
and portia was great.",18838,Portia Portia,POSITIVE,1,0,50,8,0.8620689655172413
2023-11-12,if you enjoyed my time at portia you'll enjoy this. sandrock's citizens for sure have a different vibe compared to portia. also seems like sandrock has better furniture and building proportions compared to portia. i'm assuming some of that might be due to rebuilding things?,18838,Enjoyed Time Portia Enjoy Sandrock Citizens Vibe Compared Portia Sandrock Furniture Building Proportions Compared Portia Assuming Rebuilding,POSITIVE,1,0,50,8,0.8620689655172413
2023-11-12,red dead redemption 3,18838,Red Dead Redemption 3,POSITIVE,1,0,50,8,0.8620689655172413
2023-11-11,"just as great as the original, with more depth.",18231,Original Depth,POSITIVE,1,0,53,15,0.7794117647058824
2023-11-11,i only played portia during ea and i am glad that i waited for this one to go full release first. very nicely done and moreish. you can easily loose yourself in the daily cycle of love and money.,18231,Played Portia Ea Glad Waited Release Nicely Moreish Easily Loose Daily Cycle Love Money,POSITIVE,1,0,53,15,0.7794117647058824
2023-11-11,love the story and characters.....the gameplay is great as well....,18231,Love Story Characters Gameplay,POSITIVE,1,0,53,15,0.7794117647058824
2023-11-11,"i'm currently playing sandrock with both my pc and steam deck. this game is very well optimized on the steam deck and alternating between pc and steam deck play has never been easier.

regarding the game, if you liked my time at portia, then you will definitely love my time at sandrock because it is simply more polished and more feature-complete.",18231,Playing Sandrock Pc Steam Deck Game Optimized Steam Deck Alternating Pc Steam Deck Play Easier Game Time Portia Love Time Sandrock Simply Polished Feature Complete,POSITIVE,1,0,53,15,0.7794117647058824
2023-11-11,"enjoyed my time at portia, love the addiction of multiplayer. sad you cant get achievements when playing multiplayer",18231,Enjoyed Time Portia Love Addiction Multiplayer Sad Achievements Playing Multiplayer,POSITIVE,1,0,53,15,0.7794117647058824
